수집시각,장소명,예측시각,예측혼잡도
2026-05-05 04:28,신정네거리역,2026-05-05 14:00,보통
2026-05-05 04:28,신정네거리역,2026-05-05 15:00,보통
2026-05-05 04:28,신정네거리역,2026-05-05 16:00,약간 붐빔
2026-05-05 04:28,신정네거리역,2026-05-05 17:00,약간 붐빔
2026-05-05 04:28,신정네거리역,2026-05-05 18:00,약간 붐빔
2026-05-05 04:28,신정네거리역,2026-05-05 19:00,약간 붐빔
2026-05-05 04:28,신정네거리역,2026-05-05 20:00,약간 붐빔
2026-05-05 04:28,신정네거리역,2026-05-05 21:00,약간 붐빔
2026-05-05 04:28,신정네거리역,2026-05-05 22:00,보통
2026-05-05 04:28,신정네거리역,2026-05-05 23:00,여유
2026-05-05 04:28,신정네거리역,2026-05-06 00:00,여유
2026-05-05 04:28,신정네거리역,2026-05-06 01:00,여유
2026-05-05 04:28,잠실새내역,2026-05-05 14:00,보통
2026-05-05 04:28,잠실새내역,2026-05-05 15:00,보통
2026-05-05 04:28,잠실새내역,2026-05-05 16:00,보통
2026-05-05 04:28,잠실새내역,2026-05-05 17:00,보통
2026-05-05 04:28,잠실새내역,2026-05-05 18:00,약간 붐빔
2026-05-05 04:28,잠실새내역,2026-05-05 19:00,약간 붐빔
2026-05-05 04:28,잠실새내역,2026-05-05 20:00,약간 붐빔
2026-05-05 04:28,잠실새내역,2026-05-05 21:00,보통
2026-05-05 04:28,잠실새내역,2026-05-05 22:00,보통
2026-05-05 04:28,잠실새내역,2026-05-05 23:00,여유
2026-05-05 04:28,잠실새내역,2026-05-06 00:00,여유
2026-05-05 04:28,잠실새내역,2026-05-06 01:00,여유
2026-05-05 04:28,잠실역,2026-05-05 14:00,붐빔
2026-05-05 04:28,잠실역,2026-05-05 15:00,붐빔
2026-05-05 04:28,잠실역,2026-05-05 16:00,붐빔
2026-05-05 04:28,잠실역,2026-05-05 17:00,붐빔
2026-05-05 04:28,잠실역,2026-05-05 18:00,붐빔
2026-05-05 04:28,잠실역,2026-05-05 19:00,붐빔
2026-05-05 04:28,잠실역,2026-05-05 20:00,약간 붐빔
2026-05-05 04:28,잠실역,2026-05-05 21:00,보통
2026-05-05 04:28,잠실역,2026-05-05 22:00,여유
2026-05-05 04:28,잠실역,2026-05-05 23:00,여유
2026-05-05 04:28,잠실역,2026-05-06 00:00,여유
2026-05-05 04:28,잠실역,2026-05-06 01:00,여유
2026-05-05 04:28,시의회 앞,2026-05-05 14:00,보통
2026-05-05 04:28,시의회 앞,2026-05-05 15:00,여유
2026-05-05 04:28,시의회 앞,2026-05-05 16:00,여유
2026-05-05 04:28,시의회 앞,2026-05-05 17:00,여유
2026-05-05 04:28,시의회 앞,2026-05-05 18:00,여유
2026-05-05 04:28,시의회 앞,2026-05-05 19:00,여유
2026-05-05 04:28,시의회 앞,2026-05-05 20:00,여유
2026-05-05 04:28,시의회 앞,2026-05-05 21:00,여유
2026-05-05 04:28,시의회 앞,2026-05-05 22:00,여유
2026-05-05 04:28,시의회 앞,2026-05-05 23:00,여유
2026-05-05 04:28,시의회 앞,2026-05-06 00:00,여유
2026-05-05 04:28,시의회 앞,2026-05-06 01:00,여유
2026-05-05 04:28,숭례문,2026-05-05 14:00,여유
2026-05-05 04:28,숭례문,2026-05-05 15:00,여유
2026-05-05 04:28,숭례문,2026-05-05 16:00,여유
2026-05-05 04:28,숭례문,2026-05-05 17:00,여유
2026-05-05 04:28,숭례문,2026-05-05 18:00,여유
2026-05-05 04:28,숭례문,2026-05-05 19:00,여유
2026-05-05 04:28,숭례문,2026-05-05 20:00,여유
2026-05-05 04:28,숭례문,2026-05-05 21:00,여유
2026-05-05 04:28,숭례문,2026-05-05 22:00,여유
2026-05-05 04:28,숭례문,2026-05-05 23:00,여유
2026-05-05 04:28,숭례문,2026-05-06 00:00,여유
2026-05-05 04:28,숭례문,2026-05-06 01:00,여유
2026-05-05 04:28,가락시장,2026-05-05 14:00,여유
2026-05-05 04:28,가락시장,2026-05-05 15:00,여유
2026-05-05 04:28,가락시장,2026-05-05 16:00,여유
2026-05-05 04:28,가락시장,2026-05-05 17:00,여유
2026-05-05 04:28,가락시장,2026-05-05 18:00,여유
2026-05-05 04:28,가락시장,2026-05-05 19:00,여유
2026-05-05 04:28,가락시장,2026-05-05 20:00,여유
2026-05-05 04:28,가락시장,2026-05-05 21:00,여유
2026-05-05 04:28,가락시장,2026-05-05 22:00,여유
2026-05-05 04:28,가락시장,2026-05-05 23:00,여유
2026-05-05 04:28,가락시장,2026-05-06 00:00,여유
2026-05-05 04:28,가락시장,2026-05-06 01:00,여유
2026-05-05 04:28,가로수길,2026-05-05 14:00,보통
2026-05-05 04:28,가로수길,2026-05-05 15:00,보통
2026-05-05 04:28,가로수길,2026-05-05 16:00,보통
2026-05-05 04:28,가로수길,2026-05-05 17:00,보통
2026-05-05 04:28,가로수길,2026-05-05 18:00,보통
2026-05-05 04:28,가로수길,2026-05-05 19:00,보통
2026-05-05 04:28,가로수길,2026-05-05 20:00,보통
2026-05-05 04:28,가로수길,2026-05-05 21:00,여유
2026-05-05 04:28,가로수길,2026-05-05 22:00,여유
2026-05-05 04:28,가로수길,2026-05-05 23:00,여유
2026-05-05 04:28,가로수길,2026-05-06 00:00,여유
2026-05-05 04:28,가로수길,2026-05-06 01:00,여유
2026-05-05 04:28,광장(전통)시장,2026-05-05 14:00,약간 붐빔
2026-05-05 04:28,광장(전통)시장,2026-05-05 15:00,약간 붐빔
2026-05-05 04:28,광장(전통)시장,2026-05-05 16:00,약간 붐빔
2026-05-05 04:28,광장(전통)시장,2026-05-05 17:00,보통
2026-05-05 04:28,광장(전통)시장,2026-05-05 18:00,보통
2026-05-05 04:28,광장(전통)시장,2026-05-05 19:00,여유
2026-05-05 04:28,광장(전통)시장,2026-05-05 20:00,여유
2026-05-05 04:28,광장(전통)시장,2026-05-05 21:00,여유
2026-05-05 04:28,광장(전통)시장,2026-05-05 22:00,여유
2026-05-05 04:28,광장(전통)시장,2026-05-05 23:00,여유
2026-05-05 04:28,광장(전통)시장,2026-05-06 00:00,여유
2026-05-05 04:28,광장(전통)시장,2026-05-06 01:00,여유
2026-05-05 04:28,김포공항,2026-05-05 14:00,붐빔
2026-05-05 04:28,김포공항,2026-05-05 15:00,붐빔
2026-05-05 04:28,김포공항,2026-05-05 16:00,붐빔
2026-05-05 04:28,김포공항,2026-05-05 17:00,붐빔
2026-05-05 04:28,김포공항,2026-05-05 18:00,붐빔
2026-05-05 04:28,김포공항,2026-05-05 19:00,약간 붐빔
2026-05-05 04:28,김포공항,2026-05-05 20:00,보통
2026-05-05 04:28,김포공항,2026-05-05 21:00,여유
2026-05-05 04:28,김포공항,2026-05-05 22:00,여유
2026-05-05 04:28,김포공항,2026-05-05 23:00,여유
2026-05-05 04:28,김포공항,2026-05-06 00:00,여유
2026-05-05 04:28,김포공항,2026-05-06 01:00,여유
2026-05-05 04:28,노량진,2026-05-05 14:00,약간 붐빔
2026-05-05 04:28,노량진,2026-05-05 15:00,약간 붐빔
2026-05-05 04:28,노량진,2026-05-05 16:00,약간 붐빔
2026-05-05 04:28,노량진,2026-05-05 17:00,약간 붐빔
2026-05-05 04:28,노량진,2026-05-05 18:00,약간 붐빔
2026-05-05 04:28,노량진,2026-05-05 19:00,약간 붐빔
2026-05-05 04:28,노량진,2026-05-05 20:00,약간 붐빔
2026-05-05 04:28,노량진,2026-05-05 21:00,보통
2026-05-05 04:28,노량진,2026-05-05 22:00,보통
2026-05-05 04:28,노량진,2026-05-05 23:00,여유
2026-05-05 04:28,노량진,2026-05-06 00:00,여유
2026-05-05 04:28,노량진,2026-05-06 01:00,여유
2026-05-05 04:28,덕수궁길·정동길,2026-05-05 14:00,여유
2026-05-05 04:28,덕수궁길·정동길,2026-05-05 15:00,여유
2026-05-05 04:28,덕수궁길·정동길,2026-05-05 16:00,여유
2026-05-05 04:28,덕수궁길·정동길,2026-05-05 17:00,여유
2026-05-05 04:28,덕수궁길·정동길,2026-05-05 18:00,여유
2026-05-05 04:28,덕수궁길·정동길,2026-05-05 19:00,여유
2026-05-05 04:28,덕수궁길·정동길,2026-05-05 20:00,여유
2026-05-05 04:28,덕수궁길·정동길,2026-05-05 21:00,여유
2026-05-05 04:28,덕수궁길·정동길,2026-05-05 22:00,여유
2026-05-05 04:28,덕수궁길·정동길,2026-05-05 23:00,여유
2026-05-05 04:28,덕수궁길·정동길,2026-05-06 00:00,여유
2026-05-05 04:28,덕수궁길·정동길,2026-05-06 01:00,여유
2026-05-05 04:28,북촌한옥마을,2026-05-05 14:00,약간 붐빔
2026-05-05 04:28,북촌한옥마을,2026-05-05 15:00,약간 붐빔
2026-05-05 04:28,북촌한옥마을,2026-05-05 16:00,약간 붐빔
2026-05-05 04:28,북촌한옥마을,2026-05-05 17:00,약간 붐빔
2026-05-05 04:28,북촌한옥마을,2026-05-05 18:00,보통
2026-05-05 04:28,북촌한옥마을,2026-05-05 19:00,보통
2026-05-05 04:28,북촌한옥마을,2026-05-05 20:00,여유
2026-05-05 04:28,북촌한옥마을,2026-05-05 21:00,여유
2026-05-05 04:28,북촌한옥마을,2026-05-05 22:00,여유
2026-05-05 04:28,북촌한옥마을,2026-05-05 23:00,여유
2026-05-05 04:28,북촌한옥마을,2026-05-06 00:00,여유
2026-05-05 04:28,북촌한옥마을,2026-05-06 01:00,여유
2026-05-05 04:28,서촌,2026-05-05 14:00,약간 붐빔
2026-05-05 04:28,서촌,2026-05-05 15:00,약간 붐빔
2026-05-05 04:28,서촌,2026-05-05 16:00,약간 붐빔
2026-05-05 04:28,서촌,2026-05-05 17:00,약간 붐빔
2026-05-05 04:28,서촌,2026-05-05 18:00,보통
2026-05-05 04:28,서촌,2026-05-05 19:00,보통
2026-05-05 04:28,서촌,2026-05-05 20:00,여유
2026-05-05 04:28,서촌,2026-05-05 21:00,여유
2026-05-05 04:28,서촌,2026-05-05 22:00,여유
2026-05-05 04:28,서촌,2026-05-05 23:00,여유
2026-05-05 04:28,서촌,2026-05-06 00:00,여유
2026-05-05 04:28,서촌,2026-05-06 01:00,여유
2026-05-05 04:28,성수카페거리,2026-05-05 14:00,보통
2026-05-05 04:28,성수카페거리,2026-05-05 15:00,보통
2026-05-05 04:28,성수카페거리,2026-05-05 16:00,보통
2026-05-05 04:28,성수카페거리,2026-05-05 17:00,보통
2026-05-05 04:28,성수카페거리,2026-05-05 18:00,보통
2026-05-05 04:28,성수카페거리,2026-05-05 19:00,보통
2026-05-05 04:28,성수카페거리,2026-05-05 20:00,보통
2026-05-05 04:28,성수카페거리,2026-05-05 21:00,여유
2026-05-05 04:28,성수카페거리,2026-05-05 22:00,여유
2026-05-05 04:28,성수카페거리,2026-05-05 23:00,여유
2026-05-05 04:28,성수카페거리,2026-05-06 00:00,여유
2026-05-05 04:28,성수카페거리,2026-05-06 01:00,여유
2026-05-05 04:28,압구정로데오거리,2026-05-05 14:00,보통
2026-05-05 04:28,압구정로데오거리,2026-05-05 15:00,보통
2026-05-05 04:28,압구정로데오거리,2026-05-05 16:00,보통
2026-05-05 04:28,압구정로데오거리,2026-05-05 17:00,보통
2026-05-05 04:28,압구정로데오거리,2026-05-05 18:00,보통
2026-05-05 04:28,압구정로데오거리,2026-05-05 19:00,여유
2026-05-05 04:28,압구정로데오거리,2026-05-05 20:00,여유
2026-05-05 04:28,압구정로데오거리,2026-05-05 21:00,여유
2026-05-05 04:28,압구정로데오거리,2026-05-05 22:00,여유
2026-05-05 04:28,압구정로데오거리,2026-05-05 23:00,여유
2026-05-05 04:28,압구정로데오거리,2026-05-06 00:00,여유
2026-05-05 04:28,압구정로데오거리,2026-05-06 01:00,여유
2026-05-05 04:28,여의도,2026-05-05 14:00,여유
2026-05-05 04:28,여의도,2026-05-05 15:00,여유
2026-05-05 04:28,여의도,2026-05-05 16:00,여유
2026-05-05 04:28,여의도,2026-05-05 17:00,여유
2026-05-05 04:28,여의도,2026-05-05 18:00,여유
2026-05-05 04:28,여의도,2026-05-05 19:00,여유
2026-05-05 04:28,여의도,2026-05-05 20:00,여유
2026-05-05 04:28,여의도,2026-05-05 21:00,여유
2026-05-05 04:28,여의도,2026-05-05 22:00,여유
2026-05-05 04:28,여의도,2026-05-05 23:00,여유
2026-05-05 04:28,여의도,2026-05-06 00:00,여유
2026-05-05 04:28,여의도,2026-05-06 01:00,여유
2026-05-05 04:28,연남동,2026-05-05 14:00,붐빔
2026-05-05 04:28,연남동,2026-05-05 15:00,붐빔
2026-05-05 04:28,연남동,2026-05-05 16:00,붐빔
2026-05-05 04:28,연남동,2026-05-05 17:00,붐빔
2026-05-05 04:28,연남동,2026-05-05 18:00,붐빔
2026-05-05 04:28,연남동,2026-05-05 19:00,붐빔
2026-05-05 04:28,연남동,2026-05-05 20:00,붐빔
2026-05-05 04:28,연남동,2026-05-05 21:00,약간 붐빔
2026-05-05 04:28,연남동,2026-05-05 22:00,보통
2026-05-05 04:28,연남동,2026-05-05 23:00,여유
2026-05-05 04:28,연남동,2026-05-06 00:00,여유
2026-05-05 04:28,연남동,2026-05-06 01:00,여유
2026-05-05 04:28,영등포 타임스퀘어,2026-05-05 14:00,붐빔
2026-05-05 04:28,영등포 타임스퀘어,2026-05-05 15:00,붐빔
2026-05-05 04:28,영등포 타임스퀘어,2026-05-05 16:00,붐빔
2026-05-05 04:28,영등포 타임스퀘어,2026-05-05 17:00,붐빔
2026-05-05 04:28,영등포 타임스퀘어,2026-05-05 18:00,붐빔
2026-05-05 04:28,영등포 타임스퀘어,2026-05-05 19:00,약간 붐빔
2026-05-05 04:28,영등포 타임스퀘어,2026-05-05 20:00,약간 붐빔
2026-05-05 04:28,영등포 타임스퀘어,2026-05-05 21:00,보통
2026-05-05 04:28,영등포 타임스퀘어,2026-05-05 22:00,여유
2026-05-05 04:28,영등포 타임스퀘어,2026-05-05 23:00,여유
2026-05-05 04:28,영등포 타임스퀘어,2026-05-06 00:00,여유
2026-05-05 04:28,영등포 타임스퀘어,2026-05-06 01:00,여유
2026-05-05 04:28,용리단길,2026-05-05 14:00,붐빔
2026-05-05 04:28,용리단길,2026-05-05 15:00,붐빔
2026-05-05 04:28,용리단길,2026-05-05 16:00,붐빔
2026-05-05 04:28,용리단길,2026-05-05 17:00,붐빔
2026-05-05 04:28,용리단길,2026-05-05 18:00,붐빔
2026-05-05 04:28,용리단길,2026-05-05 19:00,붐빔
2026-05-05 04:28,용리단길,2026-05-05 20:00,약간 붐빔
2026-05-05 04:28,용리단길,2026-05-05 21:00,보통
2026-05-05 04:28,용리단길,2026-05-05 22:00,보통
2026-05-05 04:28,용리단길,2026-05-05 23:00,여유
2026-05-05 04:28,용리단길,2026-05-06 00:00,여유
2026-05-05 04:28,용리단길,2026-05-06 01:00,여유
2026-05-05 04:28,이태원 앤틱가구거리,2026-05-05 14:00,약간 붐빔
2026-05-05 04:28,이태원 앤틱가구거리,2026-05-05 15:00,약간 붐빔
2026-05-05 04:28,이태원 앤틱가구거리,2026-05-05 16:00,약간 붐빔
2026-05-05 04:28,이태원 앤틱가구거리,2026-05-05 17:00,붐빔
2026-05-05 04:28,이태원 앤틱가구거리,2026-05-05 18:00,붐빔
2026-05-05 04:28,이태원 앤틱가구거리,2026-05-05 19:00,붐빔
2026-05-05 04:28,이태원 앤틱가구거리,2026-05-05 20:00,약간 붐빔
2026-05-05 04:28,이태원 앤틱가구거리,2026-05-05 21:00,약간 붐빔
2026-05-05 04:28,이태원 앤틱가구거리,2026-05-05 22:00,약간 붐빔
2026-05-05 04:28,이태원 앤틱가구거리,2026-05-05 23:00,약간 붐빔
2026-05-05 04:28,이태원 앤틱가구거리,2026-05-06 00:00,보통
2026-05-05 04:28,이태원 앤틱가구거리,2026-05-06 01:00,보통
2026-05-05 04:28,인사동,2026-05-05 14:00,보통
2026-05-05 04:28,인사동,2026-05-05 15:00,보통
2026-05-05 04:28,인사동,2026-05-05 16:00,보통
2026-05-05 04:28,인사동,2026-05-05 17:00,보통
2026-05-05 04:28,인사동,2026-05-05 18:00,보통
2026-05-05 04:28,인사동,2026-05-05 19:00,여유
2026-05-05 04:28,인사동,2026-05-05 20:00,여유
2026-05-05 04:28,인사동,2026-05-05 21:00,여유
2026-05-05 04:28,인사동,2026-05-05 22:00,여유
2026-05-05 04:28,인사동,2026-05-05 23:00,여유
2026-05-05 04:28,인사동,2026-05-06 00:00,여유
2026-05-05 04:28,인사동,2026-05-06 01:00,여유
2026-05-05 04:28,창동 신경제 중심지,2026-05-05 14:00,보통
2026-05-05 04:28,창동 신경제 중심지,2026-05-05 15:00,약간 붐빔
2026-05-05 04:28,창동 신경제 중심지,2026-05-05 16:00,약간 붐빔
2026-05-05 04:28,창동 신경제 중심지,2026-05-05 17:00,약간 붐빔
2026-05-05 04:28,창동 신경제 중심지,2026-05-05 18:00,약간 붐빔
2026-05-05 04:28,창동 신경제 중심지,2026-05-05 19:00,보통
2026-05-05 04:28,창동 신경제 중심지,2026-05-05 20:00,보통
2026-05-05 04:28,창동 신경제 중심지,2026-05-05 21:00,보통
2026-05-05 04:28,창동 신경제 중심지,2026-05-05 22:00,여유
2026-05-05 04:28,창동 신경제 중심지,2026-05-05 23:00,여유
2026-05-05 04:28,창동 신경제 중심지,2026-05-06 00:00,여유
2026-05-05 04:28,창동 신경제 중심지,2026-05-06 01:00,여유
2026-05-05 04:28,청담동 명품거리,2026-05-05 14:00,보통
2026-05-05 04:28,청담동 명품거리,2026-05-05 15:00,보통
2026-05-05 04:28,청담동 명품거리,2026-05-05 16:00,보통
2026-05-05 04:28,청담동 명품거리,2026-05-05 17:00,보통
2026-05-05 04:28,청담동 명품거리,2026-05-05 18:00,보통
2026-05-05 04:28,청담동 명품거리,2026-05-05 19:00,보통
2026-05-05 04:28,청담동 명품거리,2026-05-05 20:00,여유
2026-05-05 04:28,청담동 명품거리,2026-05-05 21:00,여유
2026-05-05 04:28,청담동 명품거리,2026-05-05 22:00,여유
2026-05-05 04:28,청담동 명품거리,2026-05-05 23:00,여유
2026-05-05 04:28,청담동 명품거리,2026-05-06 00:00,여유
2026-05-05 04:28,청담동 명품거리,2026-05-06 01:00,여유
2026-05-05 04:28,청량리 제기동 일대 전통시장,2026-05-05 14:00,약간 붐빔
2026-05-05 04:28,청량리 제기동 일대 전통시장,2026-05-05 15:00,약간 붐빔
2026-05-05 04:28,청량리 제기동 일대 전통시장,2026-05-05 16:00,약간 붐빔
2026-05-05 04:28,청량리 제기동 일대 전통시장,2026-05-05 17:00,보통
2026-05-05 04:28,청량리 제기동 일대 전통시장,2026-05-05 18:00,보통
2026-05-05 04:28,청량리 제기동 일대 전통시장,2026-05-05 19:00,여유
2026-05-05 04:28,청량리 제기동 일대 전통시장,2026-05-05 20:00,여유
2026-05-05 04:28,청량리 제기동 일대 전통시장,2026-05-05 21:00,여유
2026-05-05 04:28,청량리 제기동 일대 전통시장,2026-05-05 22:00,여유
2026-05-05 04:28,청량리 제기동 일대 전통시장,2026-05-05 23:00,여유
2026-05-05 04:28,청량리 제기동 일대 전통시장,2026-05-06 00:00,여유
2026-05-05 04:28,청량리 제기동 일대 전통시장,2026-05-06 01:00,여유
2026-05-05 04:28,해방촌·경리단길,2026-05-05 14:00,약간 붐빔
2026-05-05 04:28,해방촌·경리단길,2026-05-05 15:00,약간 붐빔
2026-05-05 04:28,해방촌·경리단길,2026-05-05 16:00,약간 붐빔
2026-05-05 04:28,해방촌·경리단길,2026-05-05 17:00,약간 붐빔
2026-05-05 04:28,해방촌·경리단길,2026-05-05 18:00,약간 붐빔
2026-05-05 04:28,해방촌·경리단길,2026-05-05 19:00,약간 붐빔
2026-05-05 04:28,해방촌·경리단길,2026-05-05 20:00,약간 붐빔
2026-05-05 04:28,해방촌·경리단길,2026-05-05 21:00,보통
2026-05-05 04:28,해방촌·경리단길,2026-05-05 22:00,여유
2026-05-05 04:28,해방촌·경리단길,2026-05-05 23:00,여유
2026-05-05 04:28,해방촌·경리단길,2026-05-06 00:00,여유
2026-05-05 04:28,해방촌·경리단길,2026-05-06 01:00,여유
2026-05-05 04:28,DDP(동대문디자인플라자),2026-05-05 14:00,붐빔
2026-05-05 04:28,DDP(동대문디자인플라자),2026-05-05 15:00,붐빔
2026-05-05 04:28,DDP(동대문디자인플라자),2026-05-05 16:00,붐빔
2026-05-05 04:28,DDP(동대문디자인플라자),2026-05-05 17:00,약간 붐빔
2026-05-05 04:28,DDP(동대문디자인플라자),2026-05-05 18:00,약간 붐빔
2026-05-05 04:28,DDP(동대문디자인플라자),2026-05-05 19:00,보통
2026-05-05 04:28,DDP(동대문디자인플라자),2026-05-05 20:00,보통
2026-05-05 04:28,DDP(동대문디자인플라자),2026-05-05 21:00,보통
2026-05-05 04:28,DDP(동대문디자인플라자),2026-05-05 22:00,여유
2026-05-05 04:28,DDP(동대문디자인플라자),2026-05-05 23:00,여유
2026-05-05 04:28,DDP(동대문디자인플라자),2026-05-06 00:00,여유
2026-05-05 04:28,DDP(동대문디자인플라자),2026-05-06 01:00,여유
2026-05-05 04:28,DMC(디지털미디어시티),2026-05-05 14:00,여유
2026-05-05 04:28,DMC(디지털미디어시티),2026-05-05 15:00,여유
2026-05-05 04:28,DMC(디지털미디어시티),2026-05-05 16:00,여유
2026-05-05 04:28,DMC(디지털미디어시티),2026-05-05 17:00,여유
2026-05-05 04:28,DMC(디지털미디어시티),2026-05-05 18:00,여유
2026-05-05 04:28,DMC(디지털미디어시티),2026-05-05 19:00,여유
2026-05-05 04:28,DMC(디지털미디어시티),2026-05-05 20:00,여유
2026-05-05 04:28,DMC(디지털미디어시티),2026-05-05 21:00,여유
2026-05-05 04:28,DMC(디지털미디어시티),2026-05-05 22:00,여유
2026-05-05 04:28,DMC(디지털미디어시티),2026-05-05 23:00,여유
2026-05-05 04:28,DMC(디지털미디어시티),2026-05-06 00:00,여유
2026-05-05 04:28,DMC(디지털미디어시티),2026-05-06 01:00,여유
2026-05-05 04:28,북창동 먹자골목,2026-05-05 14:00,보통
2026-05-05 04:28,북창동 먹자골목,2026-05-05 15:00,보통
2026-05-05 04:28,북창동 먹자골목,2026-05-05 16:00,여유
2026-05-05 04:28,북창동 먹자골목,2026-05-05 17:00,여유
2026-05-05 04:28,북창동 먹자골목,2026-05-05 18:00,여유
2026-05-05 04:28,북창동 먹자골목,2026-05-05 19:00,여유
2026-05-05 04:28,북창동 먹자골목,2026-05-05 20:00,여유
2026-05-05 04:28,북창동 먹자골목,2026-05-05 21:00,여유
2026-05-05 04:28,북창동 먹자골목,2026-05-05 22:00,여유
2026-05-05 04:28,북창동 먹자골목,2026-05-05 23:00,여유
2026-05-05 04:28,북창동 먹자골목,2026-05-06 00:00,여유
2026-05-05 04:28,북창동 먹자골목,2026-05-06 01:00,여유
2026-05-05 04:28,남대문시장,2026-05-05 14:00,보통
2026-05-05 04:28,남대문시장,2026-05-05 15:00,보통
2026-05-05 04:28,남대문시장,2026-05-05 16:00,보통
2026-05-05 04:28,남대문시장,2026-05-05 17:00,보통
2026-05-05 04:28,남대문시장,2026-05-05 18:00,여유
2026-05-05 04:28,남대문시장,2026-05-05 19:00,여유
2026-05-05 04:28,남대문시장,2026-05-05 20:00,여유
2026-05-05 04:28,남대문시장,2026-05-05 21:00,여유
2026-05-05 04:28,남대문시장,2026-05-05 22:00,여유
2026-05-05 04:28,남대문시장,2026-05-05 23:00,여유
2026-05-05 04:28,남대문시장,2026-05-06 00:00,여유
2026-05-05 04:28,남대문시장,2026-05-06 01:00,여유
2026-05-05 04:28,익선동,2026-05-05 14:00,약간 붐빔
2026-05-05 04:28,익선동,2026-05-05 15:00,약간 붐빔
2026-05-05 04:28,익선동,2026-05-05 16:00,약간 붐빔
2026-05-05 04:28,익선동,2026-05-05 17:00,약간 붐빔
2026-05-05 04:28,익선동,2026-05-05 18:00,약간 붐빔
2026-05-05 04:28,익선동,2026-05-05 19:00,보통
2026-05-05 04:28,익선동,2026-05-05 20:00,보통
2026-05-05 04:28,익선동,2026-05-05 21:00,여유
2026-05-05 04:28,익선동,2026-05-05 22:00,여유
2026-05-05 04:28,익선동,2026-05-05 23:00,여유
2026-05-05 04:28,익선동,2026-05-06 00:00,여유
2026-05-05 04:28,익선동,2026-05-06 01:00,여유
2026-05-05 04:28,잠실롯데타워·석촌호수,2026-05-05 14:00,붐빔
2026-05-05 04:28,잠실롯데타워·석촌호수,2026-05-05 15:00,붐빔
2026-05-05 04:28,잠실롯데타워·석촌호수,2026-05-05 16:00,붐빔
2026-05-05 04:28,잠실롯데타워·석촌호수,2026-05-05 17:00,붐빔
2026-05-05 04:28,잠실롯데타워·석촌호수,2026-05-05 18:00,붐빔
2026-05-05 04:28,잠실롯데타워·석촌호수,2026-05-05 19:00,약간 붐빔
2026-05-05 04:28,잠실롯데타워·석촌호수,2026-05-05 20:00,약간 붐빔
2026-05-05 04:28,잠실롯데타워·석촌호수,2026-05-05 21:00,보통
2026-05-05 04:28,잠실롯데타워·석촌호수,2026-05-05 22:00,여유
2026-05-05 04:28,잠실롯데타워·석촌호수,2026-05-05 23:00,여유
2026-05-05 04:28,잠실롯데타워·석촌호수,2026-05-06 00:00,여유
2026-05-05 04:28,잠실롯데타워·석촌호수,2026-05-06 01:00,여유
2026-05-05 04:28,송리단길·호수단길,2026-05-05 14:00,보통
2026-05-05 04:28,송리단길·호수단길,2026-05-05 15:00,보통
2026-05-05 04:28,송리단길·호수단길,2026-05-05 16:00,보통
2026-05-05 04:28,송리단길·호수단길,2026-05-05 17:00,약간 붐빔
2026-05-05 04:28,송리단길·호수단길,2026-05-05 18:00,약간 붐빔
2026-05-05 04:28,송리단길·호수단길,2026-05-05 19:00,약간 붐빔
2026-05-05 04:28,송리단길·호수단길,2026-05-05 20:00,붐빔
2026-05-05 04:28,송리단길·호수단길,2026-05-05 21:00,약간 붐빔
2026-05-05 04:28,송리단길·호수단길,2026-05-05 22:00,보통
2026-05-05 04:28,송리단길·호수단길,2026-05-05 23:00,여유
2026-05-05 04:28,송리단길·호수단길,2026-05-06 00:00,여유
2026-05-05 04:28,송리단길·호수단길,2026-05-06 01:00,여유
2026-05-05 04:28,신촌 스타광장,2026-05-05 14:00,여유
2026-05-05 04:28,신촌 스타광장,2026-05-05 15:00,여유
2026-05-05 04:28,신촌 스타광장,2026-05-05 16:00,여유
2026-05-05 04:28,신촌 스타광장,2026-05-05 17:00,여유
2026-05-05 04:28,신촌 스타광장,2026-05-05 18:00,여유
2026-05-05 04:28,신촌 스타광장,2026-05-05 19:00,보통
2026-05-05 04:28,신촌 스타광장,2026-05-05 20:00,보통
2026-05-05 04:28,신촌 스타광장,2026-05-05 21:00,여유
2026-05-05 04:28,신촌 스타광장,2026-05-05 22:00,여유
2026-05-05 04:28,신촌 스타광장,2026-05-05 23:00,여유
2026-05-05 04:28,신촌 스타광장,2026-05-06 00:00,여유
2026-05-05 04:28,신촌 스타광장,2026-05-06 01:00,여유
2026-05-05 04:28,강서한강공원,2026-05-05 14:00,약간 붐빔
2026-05-05 04:28,강서한강공원,2026-05-05 15:00,붐빔
2026-05-05 04:28,강서한강공원,2026-05-05 16:00,붐빔
2026-05-05 04:28,강서한강공원,2026-05-05 17:00,붐빔
2026-05-05 04:28,강서한강공원,2026-05-05 18:00,붐빔
2026-05-05 04:28,강서한강공원,2026-05-05 19:00,약간 붐빔
2026-05-05 04:28,강서한강공원,2026-05-05 20:00,보통
2026-05-05 04:28,강서한강공원,2026-05-05 21:00,보통
2026-05-05 04:28,강서한강공원,2026-05-05 22:00,여유
2026-05-05 04:28,강서한강공원,2026-05-05 23:00,여유
2026-05-05 04:28,강서한강공원,2026-05-06 00:00,여유
2026-05-05 04:28,강서한강공원,2026-05-06 01:00,여유
2026-05-05 04:28,고척돔,2026-05-05 14:00,여유
